name,phone,address,website,rating,user_ratings_total
"Fora - The Bloomsbury Building","020 3991 3416","The Bloomsbury Building, 10 Bloomsbury Way, London WC1A 2SL, United Kingdom","https://www.foraspace.com/london-workspaces/the-bloomsbury-building?utm_source=google&utm_medium=local&utm_campaign=the-bloomsbury-building",4.3,85
"JC Living - Bloomsbury","020 8945 3888","78 Cleveland St, London W1T 6ND, United Kingdom","https://www.jcliving.co.uk/",5,16
"BCD Real Estate","020 7190 9627","32 Bloomsbury St, London WC1B 3QJ, United Kingdom","http://bcdrealestate.co.uk/",3,2
"Fyfe McDade","020 7837 2022","56 Marchmont St, London WC1N 1AB, United Kingdom","http://www.fyfemcdade.com/",4.4,49
"Nia Abrishami Property - Local Estate Agent Central London & Surrounding areas","07462 936631","45 Fitzroy St, London W1T 6EB, United Kingdom","https://niaabrishami.exp.uk.com/",5,17
"HQ - London, HQ Bloomsbury","0800 060 8704","4a Bloomsbury Square, London WC1A 2RP, United Kingdom","https://www.hq.com/en/united-kingdom/london/holborn?utm_source=google_uberall&utm_medium=places&utm_campaign=uberall&utm_content=uberall",4.2,64
"The Bedford Estates","020 7636 2885","29A Montague St, London WC1B 5BL, United Kingdom","http://www.bedfordestates.com/",3.4,16
"Carter & Reeves","020 7278 9444","298 Grays Inn Rd, London WC1X 8DX, United Kingdom","http://www.carterreeves.co.uk/",3.8,106
"Bloomsbury Property Services Ltd","020 7183 9969","224 W Hendon Broadway, London NW4 1ED, United Kingdom","http://www.bloomsprop.com/",3,4
"Bloomsbury Mansions","020 7323 2277","Russell Sq, London WC1B 5ER, United Kingdom","http://www.bloomsburymansionswc1.co.uk/",4,4
"Onyx Property Team","020 3837 0567","4th Floor, Silverstream House, 45 Fitzroy St, London W1T 6EB, United Kingdom","https://onyxpropertyteam.com/",4.9,48
"SuperNova Real Estate T/A SN Estates London","020 7096 1026","98-100 Eversholt St, London NW1 1BP, United Kingdom","https://www.snestates.com/",3.8,121
"One Move Group","020 3744 7799","61 Tottenham Ct Rd, London W1T 2EP, United Kingdom","http://www.onemovegroup.com/",4.2,64
"Coral Shore Properties UK LTD","07388 821021","4th Floor, Silverstream House, 45 Fitzroy St, London W1T 6EB, United Kingdom","http://coralshoreuk.com/",5,9
"Bloomsbury Properties","","21a John St, London WC1N 2BF, United Kingdom","",4,1
"10 Bloomsbury Way","020 3772 4100","10 Bloomsbury Way, London WC1A 2SL, United Kingdom","https://10bloomsburyway.mybuildings.com/Core/Content/Public-Home-Page/Content8499.aspx?menuUT=1",5,2
"Sandos Management","020 3576 3947","House, 45 Fitzroy Street Silverstream, London W1T 6EB, United Kingdom","https://www.sandosmanagement.co.uk/",4.9,29
"Regus - London, Euston - Woburn Place","0800 060 8702","16 Upper Woburn Pl, London WC1H 0AF, United Kingdom","https://www.regus.com/en-gb/united-kingdom/london/camden/euston-station-2735?utm_source=google_uberall&utm_medium=places&utm_campaign=uberall&utm_content=uberall",4.2,61
"Graham Properties","020 7637 4782","Butler House, Graham Properties, 177-178 Tottenham Ct Rd, London W1T 7NY, United Kingdom","http://www.grahamproperties.co.uk/",5,5
"Runway East Bloomsbury | Office Space","020 3137 9953","24-28 Bloomsbury Way, London WC1A 2SN, United Kingdom","https://www.runwayea.st/office-spaces-locations/bloomsbury?utm_source=google&utm_medium=organic&utm_campaign=gmb",4.9,35
"Constantine Real Estate","07798 800535","3-5 Rathbone St, London W1T 1HJ, United Kingdom","http://www.constantinere.com/",5,1
"Dexters Hyde Park & Bayswater Estate Agents","020 7298 1560","4 Spring St, Tyburnia, London W2 3RA, United Kingdom","https://www.dexters.co.uk/contact-us/our-offices/hyde-park",4.8,834
"Hamptons Estate Agents Hyde Park and Bayswater","020 4584 3465","4C Praed Street Hyde Park &, 4C Praed St, London W2 1JX, United Kingdom","https://www.hamptons.co.uk/branch/estate-agents/hyde-park-and-bayswater",4.8,192
"Hyde Park Estate Agents - Berkshire Hathaway HomeServices London","020 3918 4509","24-25 Albion St, Hyde Park Estate, London W2 2AX, United Kingdom","https://www.bhhslondonproperties.com/branch/hyde-park/?utm_source=googlemaps&utm_medium=organic",4.8,97
"Paddington Estates","020 7262 4242","10 Sale Pl, Tyburnia, London W2 1PX, United Kingdom","http://www.paddingtonestates.com/about-us.html",3.9,8
"Winkworth Paddington & Bayswater Estate Agents","020 7467 5770","23 Leinster Terrace, London W2 3ET, United Kingdom","http://www.winkworth.co.uk/estate-agents/paddington-bayswater",4.7,47
"Intra-Capital Estate Agents Paddington","020 7183 6676","8 Hermitage St, London W2 1BE, United Kingdom","https://intracapitalestates.co.uk/estate-agents/paddington/",4.9,81
"Kenwood Estates","020 7402 3141","23 Spring St, Tyburnia, London W2 1JA, United Kingdom","http://www.kenwood-estates.co.uk/",5,13
"Venice Properties","020 7724 7862","412 Edgware Rd, London W2 1ED, United Kingdom","http://www.veniceproperties.co/",4.3,114
"Astons London Estate Agents.","020 7262 2900","9 Spring St, Lancaster Gate, Tyburnia, London W2 3RA, United Kingdom","https://www.astonslondon.com/",4.9,61
"THE REAL PROPERTY EXPERTS","020 7723 2393","18 Bouverie Pl, Tyburnia, London W2 1RD, United Kingdom","https://www.trpe.co.uk/",4.5,49
"Dexters Westbourne Grove Estate Agents","020 7313 3600","120 Westbourne Grove, London W11 2RR, United Kingdom","https://www.dexters.co.uk/contact-us/our-offices/westbourne-grove",4.9,386
"Kravens","020 7262 2361","19b Craven Rd, Tyburnia, London W2 3BP, United Kingdom","http://kravens.co.uk/",4.2,55
"Marylebone Estate Agents - Berkshire Hathaway HomeServices London","020 3797 4032","20a Paddington St, London W1U 5QP, United Kingdom","https://www.bhhslondonproperties.com/branch/marylebone/?utm_source=googlemaps&utm_medium=organic",4.6,55
"Hamptons Letting Agents Paddington","020 7099 6623","4 Merchant Square East, London W2 1AQ, United Kingdom","",4.8,243
"Cluttons - Hyde Park Estate Agents","020 7262 2226","23 Albion St, Hyde Park Pl, St George's Fields, London W2 2AS, United Kingdom","https://www.cluttons.com/office/hyde-park/",4.9,113
"Chestertons Hyde Park & Marylebone Estate Agents","020 7298 5950","40 Connaught Street, Hyde Park, London W2 2AB, United Kingdom","https://www.chestertons.co.uk/en-gb/network/central-london/hyde-park?utm_source=Google&utm_medium=Local",4.6,202
"Lurot Brand Hyde Park Estate Agents","020 7590 9955","37-41 Sussex Pl, Tyburnia, London W2 2TH, United Kingdom","https://www.lurotbrand.co.uk/",4.2,10
"Benham & Reeves - Hyde Park Estate Agents","020 7402 9866","32A Sussex Place, Hyde, Park, London W2 2TH, United Kingdom","https://www.benhams.com/estate-agents/hyde-park/?utm_source=gmb&utm_medium=seo&utm_campaign=Hyde-Park",4.8,81
"Foundation Estates","020 7262 6060","7 Spring St, Tyburnia, London W2 3RA, United Kingdom","http://foundationestates.co.uk/",3.1,27
"Metropole Properties","020 7262 5844","33 Southwick St, Tyburnia, London W2 1JQ, United Kingdom","https://www.metropoleproperty.com/",4.3,27
"Cavendish Rowe","020 7262 8833","32 Craven Rd, London W2 3QA, United Kingdom","http://www.cavendishrowe.com/",4.2,33
"Houghton Estates Ltd","020 7266 7888","8 Bristol Gardens, London W9 2JG, United Kingdom","https://www.houghtonestates.com/",4.3,11
"Empire Estates","","Praed Mews, Tyburnia, London W2 1QH, United Kingdom","",5,1
"Let UK Home","01795 358886","2 Eastbourne Terrace, London W2 6LG, United Kingdom","https://www.letukhome.co.uk/",4.2,43
"Capital Homes International","020 3602 2153","20 Devonshire Terrace, London W2 3DW, United Kingdom","http://www.capitalhomesint.com/",5,101
"Huxley Estates","020 7535 7992","225 Edgware Rd, London W2 1JU, United Kingdom","http://www.huxleyestates.co.uk/",4.3,21
"The Property Album","020 7727 4000","15 Porchester Square Mews, Greater, Hallfield Estate, London W2 6AG, United Kingdom","https://www.thepropertyalbum.com/properties/11807652/sales",3,4
"HHLI limited","020 7998 0382","196 Edgware Rd, London W2 2DS, United Kingdom","",5,2
"Regal Realms","07498 055289","58, Westbourne Court, London W2 6JU, United Kingdom","http://regalrealms.co.uk/",4.7,30
"Regus - London, Paddington","0800 060 8702","Paddington Central, 1 Kingdom St, London W2 6BD, United Kingdom","https://www.regus.com/en-gb/united-kingdom/london/westminster/paddington-sheldon-square-2316?utm_source=google_uberall&utm_medium=places&utm_campaign=uberall&utm_content=uberall",4.3,51
"Diamond Locations & Co Ltd","020 7724 0085","Octavia House, 8 Homer St, London W1H 4NX, United Kingdom","https://diamondlocations.co.uk/",4.8,47
"Lexstone","020 7723 7979","50 Bell St, London NW1 5BU, United Kingdom","http://www.lexstone.com/",4.6,45
"Merchant Square","020 7408 5156","4B Merchant Sq, London W2 1AN, United Kingdom","http://www.residentialland.com/building/overview/176/Merchant+Square",4.5,13
"SIRE Capital Partners","","18 Spring St, Tyburnia, London W2 3RA, United Kingdom","http://sirecp.co.uk/",5,10
"Konnect Estates","07780 748374","10 Sale Pl, Tyburnia, London W2 1PX, United Kingdom","",5,6
"Paddington Real Estate","(07) 3369 2099","156 Baroona Rd, Paddington QLD 4064, Australia","http://www.paddingtonrealestate.com/",4.7,25
"Regus - London, Paddington - 2 Kingdom Street","0800 060 8702","2 Kingdom St, London W2 6BD, United Kingdom","https://www.regus.com/en-gb/united-kingdom/london/westminster/paddington-kingdom-street-3692?utm_source=google_uberall&utm_medium=places&utm_campaign=uberall&utm_content=uberall",4.1,16
"Braithwait","020 7289 8889","44 Formosa St, London W9 2JP, United Kingdom","http://www.braithwait.co.uk/",4.3,49
"Daker Estates","020 7723 1444","302 Old Marylebone Rd, London NW1 5RG, United Kingdom","http://www.daker.co.uk/",4.8,22
"Green Park Estates","07777 704118","5 Merchant Sq, London W2 1AS, United Kingdom","https://www.greenparkestates.co.uk/","",""
"Paddington Exchange","","1BH, 12 Hermitage St, London W2 1HG, United Kingdom","",3.8,11
"Imperial Properties","020 3150 4009","244 Edgware Rd, London W2 1DS, United Kingdom","https://imperialproperties.uk/",5,1
"Paddington Gardens","020 7258 0847","1 N Wharf Rd, London W2 1NW, United Kingdom","https://paddingtongardens.com/",4.5,14
"AGP Properties","","6 Norfolk Pl, Tyburnia, London W2 1QN, United Kingdom","",3.8,8
"BE Offices | Serviced Offices Paddington","0800 917 4444","5 Merchant Sq, London W2 1AY, United Kingdom","https://www.beoffices.com/servicedoffice-locations/london-west-end/paddington",4.8,12
"PickThePlace","020 3302 7500","9 Bouverie Pl, Tyburnia, London W2 1RB, United Kingdom","https://picktheplace.co.uk/",4.3,22
"3 Merchant Square","","London W2 1AZ, United Kingdom","",4.1,48
"Paddington Works - Coworking, Offices, Meeting Rooms & Events Space","020 7266 5544","8 Hermitage St, London W2 1BE, United Kingdom","https://www.paddingtonworks.com/",4.8,62
"Salcedo & Company","020 7226 3969","2 Eastbourne Terrace, London W2 6LG, United Kingdom","http://ssalcedo.co.uk/",1,1
"WeWork - Office Space & Coworking","020 3695 7895","5 Merchant Sq, London W2 1AY, United Kingdom","https://www.wework.com/en-GB/buildings/5-merchant-square--london?utm_source=Google&utm_campaign=Organic&utm_medium=Listings",4.1,118
"Lero Properties","020 7402 7768","24 Leinster Terrace, London W2 3ET, United Kingdom","http://www.leroproperty.com/",3.9,36
"2 Kingdom Street","","Paddington Central, 2 Kingdom St, London W2 6BD, United Kingdom","https://www.paddingtoncentral.com/",4.2,10
"One Homes","0333 880 4850","6th Floor, 2 Kingdom St, London W2 6BD, United Kingdom","http://www.onehomes.com/",4.5,54
"Noble Acquisitions","020 8123 4794","20 Eastbourne Terrace, London W2 6LG, United Kingdom","http://www.nobleacquisitions.co.uk/",5,16
"Epsilon Real Estate Partners","020 3875 9300","2nd Floor, East, Barrett St, London W1U 1AY, United Kingdom","http://www.epsilonrep.com/","",""
"Savills Notting Hill Estate Agents","020 7727 5750","168 Westbourne Grove, London W11 2RW, United Kingdom","https://www.savills.co.uk/contact-us/office.aspx?page=1&countrySiteId=3197&sectorId=&sortOrder=asc&nameSearchValue=&lon=&lat=&location=",4.8,75
"Strutt & Parker Notting Hill Estate Agents","020 4571 7473","303 Westbourne Grove, London W11 2QA, United Kingdom","http://www.struttandparker.com/offices/london-notting-hill",4.9,247
"Hamptons Estate and Letting Agents Notting Hill","020 4502 6349","301 Westbourne Grove, London W11 2QA, United Kingdom","https://www.hamptons.co.uk/branch/estate-agents/notting-hill",4.8,150
"Foxtons Notting Hill Estate Agents","020 7616 7000","90 Notting Hill Gate, London W11 3HP, United Kingdom","https://www.foxtons.co.uk/contact/foxtons_notting_hill_estate_agents.html?utm_campaign=Foxtons+Notting+Hill+Estate+Agents&utm_medium=google_gmb&utm_source=Localistico_business_listing",4.5,386
"Marsh & Parsons Notting Hill Estate Agents","020 7313 2890","2-6 Kensington Park Rd, London W11 3BU, United Kingdom","https://www.marshandparsons.co.uk/contact-us/branches/notting-hill-estate-agents/",4.6,402
"Draker KFH Notting Hill Estate & Lettings Agents","020 3792 1040","72-74 Notting Hill Gate, London W11 3HT, United Kingdom","https://www.kfh.co.uk/branches/notting-hill/",4.8,356
"Winkworth Notting Hill Estate Agents","020 7727 3227","178 Westbourne Grove, London W11 2RH, United Kingdom","http://www.winkworth.co.uk/estate-agents/notting-hill",4.8,88
"Chestertons Notting Hill Estate Agents","020 3040 8588","30 Ledbury Rd, London W11 2AB, United Kingdom","https://www.chestertons.co.uk/estate-agents/notting-hill",4.7,147
"Knight Frank Notting Hill Lettings Agents","020 3925 1395","298 Westbourne Grove, London W11 2PS, United Kingdom","https://www.knightfrank.co.uk/offices/notting-hill-lettings-agents?utm_source=gmb&utm_medium=organic&utm_campaign=yext_office_listing&utm_content=notting_hill_lettings_agents_listing&y_source=1_MTEwNjU3NzMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D",4.8,77
"Landstones Estate Agents Notting Hill","020 7096 9476","297 Westbourne Grove, London W11 2QA, United Kingdom","http://landstones.co.uk/",4.8,58
"@Druce Notting Hill","020 7221 4805","205 Westbourne Grove, London W11 2SB, United Kingdom","http://www.druce.com/",4.4,55
"YOUhome Property Experts","020 7908 9280","First Floor, 121 Notting Hill Gate, London W11 3LB, United Kingdom","https://www.youhome.co.uk/",4.9,44
"Kinleigh Folkard & Hayward Bayswater Estate & Lettings Agents","020 3792 0997","186 Queensway, London W2 6LY, United Kingdom","https://www.kfh.co.uk/branches/bayswater/",4.8,488
"Real Estate Notting Hill London","","London W11 1EQ, United Kingdom","http://www.milinmueble.com/","",""
"Marsh & Parsons Holland Park Estate Agents","020 7605 6890","57 Norland Square, London W11 4QJ, United Kingdom","https://www.marshandparsons.co.uk/contact-us/branches/holland-park-estate-agents/",4.8,266
"Nathan Andrews Estates","020 7229 4466","5 Bramley Rd, London W10 6SZ, United Kingdom","http://nathanandrewsestates.co.uk/",4.6,66
"Rigby & Marchant","020 7221 7210","115, Westbourne Studios, 242 Acklam Rd, London W10 5JJ, United Kingdom","http://www.rigbyandmarchant.co.uk/",5,47
"The Auria, Notting Hill","020 3993 8370","334 Portobello Rd, London W10 5SA, United Kingdom","https://www.peabodynewhomes.co.uk/developments/the-auria/",5,1
"Tempocasa - Holland Park Estate Agents","020 3835 5759","1 Clarendon Rd, London W11 4JA, United Kingdom","https://www.tempocasa.co.uk/contact/our-offices/holland-park/?utm_source=GMBlisting&utm_medium=organic&utm_campaign=holland+park",4.3,134
"Domus Nova","020 7221 7817","78 Westbourne Grove, London W2 5RT, United Kingdom","http://www.domusnova.com/",4.9,83
"Notting Hill Apartments Ltd.","020 7221 2288","25 Linden Gardens, London W2 4HH, United Kingdom","http://nottinghillapartments.com/",4.8,75
"Marsh & Parsons North Kensington Estate Agents","020 7313 8350","136 Lancaster Rd, London W11 1QU, United Kingdom","https://www.marshandparsons.co.uk/contact-us/branches/north-kensington-estate-agents/",4.7,121
"Compton Reeback Estate Agents","020 7266 5000","75 Castellain Rd, London W9 1EU, United Kingdom","http://www.comptonreeback.co.uk/",4.9,278
"Michael Graham Estate Agents Portobello Road","020 8092 1888","322a Portobello Rd, London W10 5RU, United Kingdom","https://michaelgraham.co.uk/london",5,19
"HomeFinder","","21 Ladbroke Square, London W11 3NA, United Kingdom","https://www.homefinder.ai/",5,11
"Treasure Tower Property Consultants","01782 900207","Harford House, London W11 1AZ, United Kingdom","http://www.treasuretower.co.uk/",5,47
"Notting Hill Rentals Ltd","07876 313909","111 Ladbroke Grove, London W11 1PG, United Kingdom","",5,3
"@Druce Ladbroke Grove","020 7221 0330","126 Ladbroke Grove, London W10 5NE, United Kingdom","http://www.druce.com/",4.6,64
"Armford Estates","020 3597 6887","Great Western Studios, 65 Alfred Rd, London W2 5EU, United Kingdom","https://www.armfordestates.com/",5,44
"Hamptons Estate and Letting Agents Maida Vale","020 4584 3471","7, Lauderdale Parade, Lauderdale Rd, London W9 1LU, United Kingdom","https://www.hamptons.co.uk/estate-agents/maida-vale",4.8,429
"North Kensington Property Consultants","020 8960 1796","15a N Pole Rd, London W10 6QH, United Kingdom","https://www.onthemarket.com/agents/branch/north-kensington-property-consultants-north-kensington/",4.3,102
"Notting Hill","","Notting Hill, London, UK","","",""
"Williams London","020 4591 1402","United House, 9 Pembridge Rd, London W11 3JY, United Kingdom","https://www.williamslondon.co.uk/",5,7
"AA Estate Agents Ltd","020 7229 4816","107 Westbourne Park Rd, London W2 5QL, United Kingdom","https://aaestate.co.uk/",4.5,2
"Hamptons Estate and Letting Agents Knightsbridge","020 4584 3470","168 Brompton Rd, London SW3 1HW, United Kingdom","https://www.hamptons.co.uk/branch/estate-agents/knightsbridge",4.9,62
"Plaza Estates Knightsbridge Estate Agents","020 7596 6999","34 Beauchamp Pl, London SW3 1NU, United Kingdom","https://plazaestates.co.uk/estate-agents/knightsbridge/?utm_source=GoogleMyBusiness&utm_medium=knightsbridge",4.8,58
"The Knightsbridge Estate","020 7052 9134","57 Brompton Rd, London SW3 1DE, United Kingdom","http://www.knightsbridge-estate.com/",3.8,5
"Chestertons Knightsbridge Estate Agents","020 7235 3530","31 Lowndes St, London SW1X 9HX, United Kingdom","https://www.chestertons.co.uk/estate-agents/knightsbridge",4.8,57
"Knightsbridge International Real Estate - Fulham Estate Agents","020 8058 0052","5 Harwood Rd, London SW6 4QP, United Kingdom","https://www.kbire.co.uk/",5,15
"JLL Knightsbridge Real Estate","020 7306 1600","174 Brompton Rd, London SW3 1HP, United Kingdom","https://residential.jll.co.uk/offices/estate-agent-knightsbridge",4.4,22
"Knightsbridge UK Sotheby's International Realty","020 4619 9830","12 Cadogan Pl, London SW1X 9PU, United Kingdom","https://www.sothebysrealty.co.uk/",4.3,35
"Walton Estates","07887 644929","Jefferson House, Basil St, London SW3 1AX, United Kingdom","http://www.waltonestates.co.uk/",5,16
"Quintessentially Estates","020 7201 0700","51 Kinnerton St, London SW1X 8ED, United Kingdom","https://www.quintessentiallyestates.com/",4.9,100
"J&K Apartments Ltd - Knightsbridge","01797 253823","14 Basil St, London SW3 1AJ, United Kingdom","",4.4,19
"London Luxury Property","07501 755522","4 Montpelier St, London SW7 1EE, United Kingdom","http://www.londonluxproperty.com/",5,1
"James Vaughan Properties","07843 981473","42, 4 Montpelier St, London SW7 1EE, United Kingdom","http://www.jamesvaughanproperties.com/",4.3,6
"Knightsbridge Properties","04 227 5700","Office No. 902, The Onyx Tower 2 - Dubai - United Arab Emirates","https://knightsbridgeprop.ae/",4.8,104
"Chatterton Rees Knightsbridge","020 3780 0580","45 Cadogan St, Sloane Square, London SW3 2QJ, United Kingdom","https://www.chattertonrees.co.uk/",4.7,25
"One Hyde Park","020 3905 1890","One, Hyde Park, 100 Knightsbridge, Hyde Park, London SW1X 7LJ, United Kingdom","http://onehidepark.uk/?utm_source=google&utm_medium=sprav",4.4,62
"1 Knightsbridge Green - Bourne Office","020 3960 2300","1 Knightsbridge Grn, London SW1X 7QA, United Kingdom","https://www.bourneofficespace.com/",4.6,37
"WA Ellis Estate Agents","020 7306 1600","174 Brompton Rd, London SW3 1HP, United Kingdom","",4.4,16
"City Relay London","020 3865 0611","First Floor, 10 Cromwell Pl, South Kensington, London SW7 2JN, United Kingdom","https://cityrelay.com/",4.7,1101
"One Hyde Park UK Sotheby's International Realty","020 3518 4538","Unit B, 1, Hyde Park, 100 Knightsbridge, London SW1X 7LJ, United Kingdom","https://sothebysrealty.co.uk/",5,1
"Belgravia International Realty","020 3355 5550","2 Eaton Gate, London SW1W 9BJ, United Kingdom","https://belgravia-realty.com/",5,1
"Savills Prime Purchase","020 7881 2388","Suite 5, 121 Sloane St, London SW1X 9BW, United Kingdom","https://www.prime-purchase.com/",5,1
"SW7 Estate Agents","020 7018 2260","Knightbridge Fire Station, 14 Basil St, London SW3 1AJ, United Kingdom","http://sw7.co.uk/",5,1
"Rehoboth and Stephen","020 3709 6556","45 Pont St, London SW1X 0BD, United Kingdom","",4.7,24
"Tedworth Property","020 7352 0535","121 Sloane St, London SW1X 9BW, United Kingdom","https://www.tedworth.co.uk/",5,14
"Godson des Forges LLP","020 7112 7584","Michelin House, 81 Fulham Rd., London SW3 6RD, United Kingdom","http://www.godsondesforges.co.uk/",5,16
"Knightsbridge Estate Agents","0116 274 5544","72 Queens Rd, Clarendon Park, Leicester LE2 1TU, United Kingdom","https://www.knightsbridge-estates.co.uk/",4.8,752
"Grosvenor Estate Belgravia","020 7312 0011","London SW1W 9JU, United Kingdom","http://www.grosvenor.com/",2,2
"Moveli","020 3150 0733","21 Ellis St, London SW1X 9AL, United Kingdom","https://www.moveli.co.uk/",4.9,390
"Chase Apartments - Belgravia Estate Agents","020 7722 5022","Grosvenor Waterside, 32 Gatliff Rd, London SW1W 8QN, United Kingdom","http://www.chaseapartments.com/",4.4,145
"Belgravia Gate","020 7235 2497","14 Grosvenor Cres, London SW1X 7EE, United Kingdom","https://the-c.com/property/belgravia-gate/",5,3
"Best Gapp Belgravia Estate Agents","020 7730 9253","81 Elizabeth St, London SW1W 9PG, United Kingdom","https://www.bestgapp.co.uk/",4.4,7
"Wellbelove Quested","020 7881 0880","40 Eaton Terrace, London SW1W 8TS, United Kingdom","http://www.wellbelove-quested.com/",5,3
"Limetrees","020 7183 3922","2 Eaton Gate, London SW1W 9BJ, United Kingdom","http://limetrees.co.uk/",4.6,11
"Douglas Lyons & Lyons","020 7235 7933","33 Kinnerton St, London SW1X 8ED, United Kingdom","http://www.douglaslyonsandlyons.co.uk/?utm_source=local&utm_medium=organic&utm_campaign=GMB",4.3,6
"Eccord","020 7244 4485","56 Sloane Square, London SW1W 8AX, United Kingdom","https://eccord.com/",4.6,39
"Ayrton Wylie","020 7730 4628","16 Lower Belgrave St, London SW1W 0LN, United Kingdom","http://www.ayrtonwylie.com/",3.3,3
"Smart Move Belgravia","020 7698 4433","2 Eaton Gate, London SW1W 9BJ, United Kingdom","http://www.smartmove.co.uk/",5,2
"Henry & James","020 7235 8861","1 Motcomb St, London SW1X 8JX, United Kingdom","http://www.henryandjames.co.uk/",3.5,13
"Haus Properties","020 3642 3555","25 Wilton Rd, Pimlico, London SW1V 1LW, United Kingdom","https://www.hausproperties.com/",4.8,77
"Hoffen West","020 3858 0483","16 Lower Belgrave St, London SW1W 0LN, United Kingdom","http://www.hoffenwest.com/",5,16
"Alpha Estate Management","020 3427 3355","2 Eaton Gate, London SW1W 9BJ, United Kingdom","http://www.alphaestatemanagement.co.uk/",5,1
"Chambré - Private Client Property Specialists","020 7228 3155","146 Buckingham Palace Rd, London SW1W 9TR, United Kingdom","http://www.chambrelondon.com/",4.5,33
"Houseen Property","0333 188 9898","52 Grosvenor Gardens, London SW1W 0AU, United Kingdom","http://www.houseen.com/",3.8,128
"LondonDom Real Estate","07970 200142","52 Grosvenor Gardens, London SW1W 0AU, United Kingdom","http://www.londondom.com/",4.5,25
"Letio","020 3966 4450","123 Buckingham Palace Rd, London SW1W 9SR, United Kingdom","http://www.helloletio.com/",4.6,26
"Halkin Riviera","020 7989 7777","2 Eaton Gate, London SW1W 9BJ, United Kingdom","http://www.halkinriviera.co.uk/","",""
"Halkin Estates","020 7989 6000","2 Eaton Gate, London SW1W 9BJ, United Kingdom","http://www.halkinestates.co.uk/","",""
"Vival Property","020 7259 0303","52 Grosvenor Gardens, London SW1W 0AU, United Kingdom","http://www.vivalproperty.com/",4.5,2
"Luxury Serviced Apartments","020 3790 7766","21 Ellis St, London SW1X 9AL, United Kingdom","https://luxuryservicedapartments.com/",4.5,15
"Regus - London, Victoria - Grosvenor Gardens","0800 060 8702","52 Grosvenor Gardens, London SW1W 0AU, United Kingdom","https://www.regus.com/en-gb/united-kingdom/london/westminster/victoria-grosvenor-gardens-2334?utm_source=google_uberall&utm_medium=places&utm_campaign=uberall&utm_content=uberall",4.5,57
"Lennox Gardens","","27 Lennox Gardens, London SW1X 0DE, United Kingdom","",4.2,70
"Savills Marylebone Estate Agents","020 3527 0400","22 Devonshire St, London W1G 6PF, United Kingdom","https://www.savills.co.uk/estate-agents/savills-marylebone.aspx?utm_source=Google&utm_medium=Local&utm_term=Marylebone",4.9,58
"Dexters Marylebone Estate Agents","020 7224 5544","55 Weymouth St, London W1G 8NJ, United Kingdom","https://www.dexters.co.uk/contact-us/our-offices/marylebone",4.9,543
"Knight Frank Marylebone Estate Agents","020 3435 6440","Unit 49, 55 Baker St, London W1U 8EW, United Kingdom","https://www.knightfrank.co.uk/offices/marylebone-estate-agents?utm_source=gmb&utm_medium=organic&utm_campaign=yext_office_listing&utm_content=marylebone_estate_agents_listing&y_source=1_MTEwNjU4MTQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D",4.6,201
"Carter Jonas","020 7486 8866","37 New Cavendish St, London W1G 9TL, United Kingdom","https://www.carterjonas.co.uk/estate-agents/london/marylebone",4.9,119
"Marsh & Parsons Marylebone & Mayfair Estate Agents","020 7935 1775","94 Baker St, London W1U 6FZ, United Kingdom","https://www.marshandparsons.co.uk/contact-us/branches/marylebone-estate-agents/",4.7,174
"Kinleigh Folkard & Hayward Marylebone Estate & Lettings Agents","020 3792 1052","136 Baker St, London W1U 6UD, United Kingdom","https://www.kfh.co.uk/contact-us/branch-finder/marylebone/",4.8,266
"Fraser & Co Marylebone Estate Agents","020 7299 9050","189 Baker St, London NW1 6UY, United Kingdom","https://bit.ly/3YPWltf",4,72
"York Estates","020 7724 0335","81-82 Crawford St, London W1H 2HA, United Kingdom","http://www.yorkestates.co.uk/",4.9,149
"Manors","020 7486 5982","1 Baker St, London W1U 8ED, United Kingdom","http://www.manors.co.uk/",4.8,91
"Hugh F Shaw & Co Estate Agents","020 7724 5566","22 Melcombe St, London NW1 6AH, United Kingdom","http://www.hughfshaw.com/",4.7,44
"AZ Real Estate","020 3871 4074","7 Marylebone Ln, London W1U 1DB, United Kingdom","https://www.azrealestate.uk/",5,48
"Kubie Gold Associates","020 7563 7272","36 Ivor Pl, London NW1 6EA, United Kingdom","http://www.kubie-gold.co.uk/",4.5,71
"Jeremy James & Company","020 7486 4111","33 New Cavendish St, London W1G 9TS, United Kingdom","http://www.jeremy-james.co.uk/",4.5,52
"Marylebone UK Sotheby's International Realty","020 4613 0235","5 Dorset St, London W1U 6QJ, United Kingdom","https://sothebysrealty.co.uk/",4.9,16
"@Druce Marylebone","020 7935 6535","61 Weymouth St, London W1G 8NR, United Kingdom","https://www.druce.com/uk",4.3,44
"Sandfords Regents Park","020 7099 1133","213-215 Gloucester Pl, London NW1 6BU, United Kingdom","https://www.sandfords.com/contact-estate-agents-in-london/",4.5,71
"Golden Eagle International Ltd","020 7495 4422","10 Portman St, London W1H 6DZ, United Kingdom","http://www.golden-eagle.co.uk/",4.7,349
"London House","020 7486 9665","House, 120 New Cavendish St, London W1W 6XX, United Kingdom","http://www.londonhouse.co.uk/",5,14
"Park Estates London Limited","020 7724 8888","46 Harrowby St, London W1H 5HT, United Kingdom","http://www.parkestateslondon.co.uk/",4.6,20
